timestamp_us,motor[0],motor[1],motor[2],motor[3],motor[4],motor[5],motor[6],motor[7],motor[8],motor[9],motor[10],motor[11],servo[0],servo[1],servo[2],servo[3],servo[4],servo[5],servo[6],servo[7]
35868000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0280,-0.0111,-0.9294,-0.9290,nan,nan,nan,nan
35872000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0304,-0.0113,-0.9293,-0.9291,nan,nan,nan,nan
35876000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0333,-0.0099,-0.9329,-0.9327,nan,nan,nan,nan
35880000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0314,-0.0091,-0.9329,-0.9327,nan,nan,nan,nan
35884000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0290,-0.0070,-0.9343,-0.9340,nan,nan,nan,nan
35888000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0301,-0.0068,-0.9343,-0.9340,nan,nan,nan,nan
35892000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0317,-0.0085,-0.9332,-0.9330,nan,nan,nan,nan
35896000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0321,-0.0088,-0.9331,-0.9331,nan,nan,nan,nan
35900000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0323,-0.0082,-0.9344,-0.9345,nan,nan,nan,nan
35904000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0312,-0.0073,-0.9344,-0.9346,nan,nan,nan,nan
35908000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0305,-0.0063,-0.9358,-0.9359,nan,nan,nan,nan
35912000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0315,-0.0056,-0.9358,-0.9359,nan,nan,nan,nan
35916000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0297,-0.0068,-0.9394,-0.9395,nan,nan,nan,nan
35920000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0243,-0.0084,-0.9394,-0.9395,nan,nan,nan,nan
35924000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0227,-0.0086,-0.9408,-0.9407,nan,nan,nan,nan
35928000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0241,-0.0074,-0.9408,-0.9407,nan,nan,nan,nan
35932000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0278,-0.0065,-0.9398,-0.9396,nan,nan,nan,nan
35936000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0288,-0.0060,-0.9398,-0.9395,nan,nan,nan,nan
35940000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0316,-0.0073,-0.9413,-0.9408,nan,nan,nan,nan
35944000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0337,-0.0081,-0.9413,-0.9407,nan,nan,nan,nan
35948000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0327,-0.0092,-0.9427,-0.9419,nan,nan,nan,nan
35952000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0289,-0.0116,-0.9427,-0.9418,nan,nan,nan,nan
35956000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0255,-0.0121,-0.9463,-0.9453,nan,nan,nan,nan
35960000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0259,-0.0094,-0.9464,-0.9452,nan,nan,nan,nan
35964000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0297,-0.0073,-0.9480,-0.9466,nan,nan,nan,nan
35968000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0317,-0.0089,-0.9480,-0.9466,nan,nan,nan,nan
35972000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0277,-0.0106,-0.9470,-0.9455,nan,nan,nan,nan
35976000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0245,-0.0101,-0.9469,-0.9456,nan,nan,nan,nan
35980000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0247,-0.0075,-0.9482,-0.9471,nan,nan,nan,nan
35984000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0274,-0.0038,-0.9482,-0.9471,nan,nan,nan,nan
35988000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0294,-0.0044,-0.9497,-0.9484,nan,nan,nan,nan
35992000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0304,-0.0083,-0.9498,-0.9483,nan,nan,nan,nan
35996000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0338,-0.0094,-0.9534,-0.9517,nan,nan,nan,nan
36000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0360,-0.0089,-0.9534,-0.9517,nan,nan,nan,nan
36004000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0373,-0.0097,-0.9547,-0.9529,nan,nan,nan,nan
36008000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0372,-0.0107,-0.9547,-0.9528,nan,nan,nan,nan
36012000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0364,-0.0121,-0.9535,-0.9516,nan,nan,nan,nan
36016000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0351,-0.0118,-0.9535,-0.9516,nan,nan,nan,nan
36020000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0332,-0.0116,-0.9548,-0.9528,nan,nan,nan,nan
36024000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0293,-0.0123,-0.9549,-0.9528,nan,nan,nan,nan
36028000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0289,-0.0112,-0.9562,-0.9539,nan,nan,nan,nan
36032000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0313,-0.0086,-0.9563,-0.9539,nan,nan,nan,nan
36036000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0330,-0.0071,-0.9597,-0.9571,nan,nan,nan,nan
36040000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0323,-0.0048,-0.9598,-0.9571,nan,nan,nan,nan
36044000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0299,-0.0039,-0.9611,-0.9583,nan,nan,nan,nan
36048000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0277,-0.0074,-0.9610,-0.9584,nan,nan,nan,nan
36052000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0294,-0.0113,-0.9598,-0.9571,nan,nan,nan,nan
36056000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0343,-0.0129,-0.9599,-0.9571,nan,nan,nan,nan
36060000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0373,-0.0132,-0.9613,-0.9584,nan,nan,nan,nan
36064000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0389,-0.0118,-0.9614,-0.9584,nan,nan,nan,nan
36068000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0383,-0.0095,-0.9628,-0.9599,nan,nan,nan,nan
36072000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0348,-0.0091,-0.9629,-0.9598,nan,nan,nan,nan
36076000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0291,-0.0080,-0.9661,-0.9631,nan,nan,nan,nan
36080000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0288,-0.0060,-0.9661,-0.9631,nan,nan,nan,nan
36084000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0325,-0.0069,-0.9672,-0.9643,nan,nan,nan,nan
36088000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0331,-0.0103,-0.9672,-0.9643,nan,nan,nan,nan
36092000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0291,-0.0121,-0.9658,-0.9629,nan,nan,nan,nan
36096000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0262,-0.0111,-0.9657,-0.9629,nan,nan,nan,nan
36100000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0304,-0.0102,-0.9669,-0.9642,nan,nan,nan,nan
36104000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0363,-0.0104,-0.9669,-0.9642,nan,nan,nan,nan
36108000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0385,-0.0107,-0.9683,-0.9655,nan,nan,nan,nan
36112000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0397,-0.0116,-0.9683,-0.9654,nan,nan,nan,nan
36116000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0367,-0.0111,-0.9719,-0.9687,nan,nan,nan,nan
36120000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0322,-0.0093,-0.9719,-0.9686,nan,nan,nan,nan
36124000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0311,-0.0086,-0.9732,-0.9700,nan,nan,nan,nan
36128000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0327,-0.0096,-0.9732,-0.9700,nan,nan,nan,nan
36132000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0338,-0.0090,-0.9719,-0.9688,nan,nan,nan,nan
36136000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0327,-0.0071,-0.9718,-0.9688,nan,nan,nan,nan
36140000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0303,-0.0080,-0.9734,-0.9704,nan,nan,nan,nan
36144000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0293,-0.0100,-0.9733,-0.9704,nan,nan,nan,nan
36148000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0318,-0.0099,-0.9746,-0.9718,nan,nan,nan,nan
36152000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0341,-0.0098,-0.9745,-0.9719,nan,nan,nan,nan
36156000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0377,-0.0108,-0.9779,-0.9753,nan,nan,nan,nan
36160000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0391,-0.0098,-0.9778,-0.9754,nan,nan,nan,nan
36164000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0386,-0.0088,-0.9791,-0.9768,nan,nan,nan,nan
36168000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0338,-0.0098,-0.9791,-0.9768,nan,nan,nan,nan
36172000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0316,-0.0116,-0.9779,-0.9754,nan,nan,nan,nan
36176000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0334,-0.0112,-0.9780,-0.9752,nan,nan,nan,nan
36180000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0387,-0.0101,-0.9795,-0.9766,nan,nan,nan,nan
36184000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0390,-0.0107,-0.9795,-0.9766,nan,nan,nan,nan
36188000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0350,-0.0126,-0.9809,-0.9781,nan,nan,nan,nan
36192000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0333,-0.0118,-0.9808,-0.9782,nan,nan,nan,nan
36196000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0358,-0.0087,-0.9843,-0.9817,nan,nan,nan,nan
36200000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0382,-0.0065,-0.9842,-0.9818,nan,nan,nan,nan
36204000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0396,-0.0074,-0.9856,-0.9832,nan,nan,nan,nan
36208000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0395,-0.0109,-0.9856,-0.9832,nan,nan,nan,nan
36212000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0370,-0.0132,-0.9845,-0.9821,nan,nan,nan,nan
36216000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0359,-0.0130,-0.9846,-0.9820,nan,nan,nan,nan
36220000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0362,-0.0118,-0.9862,-0.9835,nan,nan,nan,nan
36224000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0369,-0.0119,-0.9863,-0.9835,nan,nan,nan,nan
36228000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0389,-0.0134,-0.9878,-0.9849,nan,nan,nan,nan
36232000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0408,-0.0138,-0.9878,-0.9849,nan,nan,nan,nan
36236000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0395,-0.0123,-0.9911,-0.9882,nan,nan,nan,nan
36240000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0374,-0.0101,-0.9911,-0.9882,nan,nan,nan,nan
36244000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0379,-0.0088,-0.9923,-0.9895,nan,nan,nan,nan
36248000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0390,-0.0102,-0.9923,-0.9895,nan,nan,nan,nan
36252000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0407,-0.0118,-0.9912,-0.9883,nan,nan,nan,nan
36256000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0415,-0.0111,-0.9911,-0.9883,nan,nan,nan,nan
36260000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0434,-0.0110,-0.9924,-0.9898,nan,nan,nan,nan
36264000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0444,-0.0108,-0.9923,-0.9898,nan,nan,nan,nan
36268000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0447,-0.0108,-0.9935,-0.9911,nan,nan,nan,nan
36272000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0440,-0.0100,-0.9935,-0.9912,nan,nan,nan,nan
36276000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0434,-0.0095,-0.9969,-0.9946,nan,nan,nan,nan
36280000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0441,-0.0114,-0.9969,-0.9946,nan,nan,nan,nan
36284000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0442,-0.0137,-0.9983,-0.9959,nan,nan,nan,nan
36288000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0423,-0.0144,-0.9984,-0.9958,nan,nan,nan,nan
36292000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0420,-0.0141,-0.9973,-0.9945,nan,nan,nan,nan
36296000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0405,-0.0134,-0.9974,-0.9944,nan,nan,nan,nan
36300000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0371,-0.0110,-0.9988,-0.9959,nan,nan,nan,nan
36304000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0360,-0.0080,-0.9988,-0.9959,nan,nan,nan,nan
36308000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0380,-0.0080,-1.0000,-0.9975,nan,nan,nan,nan
36312000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0367,-0.0106,-1.0000,-0.9975,nan,nan,nan,nan
36316000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0360,-0.0126,-1.0000,-0.9984,nan,nan,nan,nan
36320000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0410,-0.0115,-1.0000,-0.9984,nan,nan,nan,nan
36324000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0461,-0.0103,-1.0000,-0.9984,nan,nan,nan,nan
36328000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0466,-0.0125,-1.0000,-0.9984,nan,nan,nan,nan
36332000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0434,-0.0146,-1.0000,-0.9984,nan,nan,nan,nan
36336000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0412,-0.0144,-1.0000,-0.9984,nan,nan,nan,nan
36340000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0385,-0.0121,-1.0000,-0.9984,nan,nan,nan,nan
36344000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0384,-0.0097,-1.0000,-0.9984,nan,nan,nan,nan
36348000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0413,-0.0083,-1.0000,-0.9984,nan,nan,nan,nan
36352000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0447,-0.0086,-1.0000,-0.9983,nan,nan,nan,nan
36356000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0480,-0.0105,-1.0000,-0.9981,nan,nan,nan,nan
36360000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0470,-0.0117,-1.0000,-0.9980,nan,nan,nan,nan
36364000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0434,-0.0122,-1.0000,-0.9980,nan,nan,nan,nan
36368000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0384,-0.0110,-1.0000,-0.9979,nan,nan,nan,nan
36372000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0358,-0.0092,-1.0000,-0.9979,nan,nan,nan,nan
36376000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0367,-0.0094,-1.0000,-0.9978,nan,nan,nan,nan
36380000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0394,-0.0125,-1.0000,-0.9978,nan,nan,nan,nan
36384000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0419,-0.0153,-1.0000,-0.9978,nan,nan,nan,nan
36388000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0436,-0.0148,-1.0000,-0.9978,nan,nan,nan,nan
36392000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0416,-0.0133,-1.0000,-0.9977,nan,nan,nan,nan
36396000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0382,-0.0122,-1.0000,-0.9977,nan,nan,nan,nan
36400000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0360,-0.0101,-1.0000,-0.9977,nan,nan,nan,nan
36404000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0375,-0.0099,-1.0000,-0.9976,nan,nan,nan,nan
36408000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0403,-0.0113,-1.0000,-0.9975,nan,nan,nan,nan
36412000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0411,-0.0124,-1.0000,-0.9974,nan,nan,nan,nan
36416000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0410,-0.0126,-1.0000,-0.9974,nan,nan,nan,nan
36420000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0386,-0.0106,-1.0000,-0.9974,nan,nan,nan,nan
36424000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0382,-0.0085,-1.0000,-0.9974,nan,nan,nan,nan
36428000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0394,-0.0086,-1.0000,-0.9974,nan,nan,nan,nan
36432000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0415,-0.0124,-1.0000,-0.9974,nan,nan,nan,nan
36436000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0430,-0.0155,-1.0000,-0.9974,nan,nan,nan,nan
36440000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0449,-0.0142,-1.0000,-0.9975,nan,nan,nan,nan
36444000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0450,-0.0109,-1.0000,-0.9975,nan,nan,nan,nan
36448000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0403,-0.0090,-1.0000,-0.9976,nan,nan,nan,nan
36452000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0374,-0.0091,-1.0000,-0.9976,nan,nan,nan,nan
36456000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0378,-0.0110,-1.0000,-0.9977,nan,nan,nan,nan
36460000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0404,-0.0141,-1.0000,-0.9977,nan,nan,nan,nan
36464000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0424,-0.0142,-1.0000,-0.9979,nan,nan,nan,nan
36468000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0451,-0.0119,-1.0000,-0.9979,nan,nan,nan,nan
36472000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0467,-0.0108,-1.0000,-0.9978,nan,nan,nan,nan
36476000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0472,-0.0114,-1.0000,-0.9978,nan,nan,nan,nan
36480000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0456,-0.0124,-1.0000,-0.9977,nan,nan,nan,nan
36484000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0437,-0.0131,-1.0000,-0.9976,nan,nan,nan,nan
36488000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0445,-0.0137,-1.0000,-0.9975,nan,nan,nan,nan
36492000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0451,-0.0141,-1.0000,-0.9975,nan,nan,nan,nan
36496000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0468,-0.0130,-1.0000,-0.9975,nan,nan,nan,nan
36500000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0477,-0.0119,-1.0000,-0.9975,nan,nan,nan,nan
36504000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0462,-0.0136,-1.0000,-0.9975,nan,nan,nan,nan
36508000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0432,-0.0151,-1.0000,-0.9975,nan,nan,nan,nan
36512000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0406,-0.0151,-1.0000,-0.9976,nan,nan,nan,nan
36516000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0404,-0.0148,-1.0000,-0.9975,nan,nan,nan,nan
36520000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0407,-0.0132,-1.0000,-0.9975,nan,nan,nan,nan
36524000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0447,-0.0118,-1.0000,-0.9974,nan,nan,nan,nan
36528000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0505,-0.0111,-1.0000,-0.9974,nan,nan,nan,nan
36532000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0520,-0.0100,-1.0000,-0.9974,nan,nan,nan,nan
36536000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0479,-0.0102,-1.0000,-0.9974,nan,nan,nan,nan
36540000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0432,-0.0128,-1.0000,-0.9975,nan,nan,nan,nan
36544000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0418,-0.0162,-1.0000,-0.9974,nan,nan,nan,nan
36548000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0420,-0.0173,-1.0000,-0.9973,nan,nan,nan,nan
36552000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0429,-0.0151,-1.0000,-0.9972,nan,nan,nan,nan
36556000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0448,-0.0129,-1.0000,-0.9971,nan,nan,nan,nan
36560000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0455,-0.0131,-1.0000,-0.9971,nan,nan,nan,nan
36564000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0429,-0.0130,-1.0000,-0.9972,nan,nan,nan,nan
36568000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0415,-0.0116,-1.0000,-0.9973,nan,nan,nan,nan
36572000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0444,-0.0096,-1.0000,-0.9974,nan,nan,nan,nan
36576000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0482,-0.0095,-1.0000,-0.9974,nan,nan,nan,nan
36580000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0484,-0.0119,-1.0000,-0.9975,nan,nan,nan,nan
36584000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0457,-0.0138,-1.0000,-0.9975,nan,nan,nan,nan
36588000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0423,-0.0142,-1.0000,-0.9975,nan,nan,nan,nan
36592000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0407,-0.0135,-1.0000,-0.9974,nan,nan,nan,nan
36596000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0408,-0.0125,-1.0000,-0.9974,nan,nan,nan,nan
36600000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0424,-0.0116,-1.0000,-0.9973,nan,nan,nan,nan
36604000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0428,-0.0113,-1.0000,-0.9972,nan,nan,nan,nan
